"FullName","SizeMB","CreationTime","Extension"
"C:\All phones data\mom phone storage\Camera\VID_20220213_155153.mp4","16.6","22-07-2024 00:21:49",".mp4"
"C:\All phones data\mom phone storage\Camera\VID_20220414_105843.mp4","10.15","22-07-2024 00:21:51",".mp4"
"C:\All phones data\mom phone storage\Camera\VID_20220414_105903.mp4","13.51","22-07-2024 00:21:52",".mp4"
"C:\All phones data\mom phone storage\Camera\VID_20220421_144817.mp4","5.53","22-07-2024 00:21:53",".mp4"
"C:\All phones data\mom phone storage\Camera\VID_20220421_145314.mp4","5.41","22-07-2024 00:21:54",".mp4"
"C:\All phones data\mom phone storage\Camera\VID_20220504_232929.mp4","12.68","22-07-2024 00:21:55",".mp4"
"C:\All phones data\mom phone storage\Camera\VID_20220527_161541.mp4","0.98","22-07-2024 00:21:56",".mp4"
"C:\All phones data\mom phone storage\Camera\VID_20220529_204526.mp4","14.6","22-07-2024 00:21:56",".mp4"
"C:\All phones data\mom phone storage\Camera\VID_20220529_204921.mp4","57.35","22-07-2024 00:21:57",".mp4"
"C:\All phones data\mom phone storage\Camera\VID_20220529_214045.mp4","31.77","22-07-2024 00:22:02",".mp4"
"C:\All phones data\mom phone storage\Camera\VID_20220601_220158.mp4","17.78","22-07-2024 00:22:05",".mp4"
"C:\All phones data\mom phone storage\Camera\VID_20220601_220316.mp4","4.72","22-07-2024 00:22:07",".mp4"
"C:\All phones data\mom phone storage\Camera\VID_20220602_195542.mp4","17.92","22-07-2024 00:22:08",".mp4"
"C:\All phones data\mom phone storage\Camera\VID_20220602_195635.mp4","11.27","22-07-2024 00:22:09",".mp4"
"C:\All phones data\mom phone storage\Camera\VID_20220602_195844.mp4","27.67","22-07-2024 00:22:11",".mp4"
"C:\All phones data\mom phone storage\Camera\VID_20220602_211002.mp4","26.01","22-07-2024 00:22:14",".mp4"
"C:\All phones data\mom phone storage\Camera\VID_20220602_222155.mp4","26.86","22-07-2024 00:22:15",".mp4"
"C:\All phones data\mom phone storage\Camera\VID_20220602_235624.mp4","15.88","22-07-2024 00:22:18",".mp4"
"C:\All phones data\mom phone storage\Camera\VID_20220603_170403.mp4","21.46","22-07-2024 00:22:20",".mp4"
"C:\All phones data\mom phone storage\Camera\VID_20220603_170817.mp4","9.56","22-07-2024 00:22:22",".mp4"
"C:\All phones data\mom phone storage\Camera\VID_20220603_171048.mp4","15.63","22-07-2024 00:22:23",".mp4"
"C:\All phones data\mom phone storage\Camera\VID_20220603_172828.mp4","10.15","22-07-2024 00:22:24",".mp4"
"C:\All phones data\mom phone storage\Camera\VID_20220604_070418.mp4","11.07","22-07-2024 00:22:25",".mp4"
"C:\All phones data\mom phone storage\Camera\VID_20220604_220235.mp4","48.85","22-07-2024 00:22:26",".mp4"
"C:\All phones data\mom phone storage\Camera\VID_20220604_220607.mp4","2.91","22-07-2024 00:22:30",".mp4"
"C:\All phones data\mom phone storage\Camera\VID_20220605_181629.mp4","8.74","22-07-2024 00:22:31",".mp4"
"C:\All phones data\mom phone storage\Camera\VID_20220605_202804.mp4","16.4","22-07-2024 00:22:32",".mp4"
"C:\All phones data\mom phone storage\Camera\VID_20220605_215221.mp4","3.2","22-07-2024 00:22:33",".mp4"
"C:\All phones data\mom phone storage\Camera\VID_20220606_110552.mp4","17.6","22-07-2024 00:22:33",".mp4"
"C:\All phones data\mom phone storage\Camera\VID_20220606_110713.mp4","23.94","22-07-2024 00:22:36",".mp4"
"C:\All phones data\mom phone storage\Camera\VID_20220606_110827.mp4","10.08","22-07-2024 00:22:38",".mp4"
"C:\All phones data\mom phone storage\Camera\VID_20220609_085419.mp4","17.81","22-07-2024 00:22:40",".mp4"
"C:\All phones data\mom phone storage\Camera\VID_20220609_091920.mp4","9.27","22-07-2024 00:22:41",".mp4"
"C:\All phones data\mom phone storage\Camera\VID_20220705_132440.mp4","0.79","22-07-2024 00:22:42",".mp4"
"C:\All phones data\mom phone storage\Camera\VID_20220831_150657.mp4","0.68","22-07-2024 00:22:42",".mp4"
"C:\All phones data\mom phone storage\Camera\VID_20220915_133945.mp4","1.9","22-07-2024 00:22:42",".mp4"
"C:\All phones data\mom phone storage\Camera\VID_20220915_134318.mp4","34.32","22-07-2024 00:22:43",".mp4"
"C:\All phones data\mom phone storage\Camera\VID_20220915_134418.mp4","0.71","22-07-2024 00:22:47",".mp4"
"C:\All phones data\mom phone storage\Camera\VID_20220915_172437.mp4","1.45","22-07-2024 00:22:48",".mp4"
"C:\All phones data\mom phone storage\Camera\VID_20220915_172511.mp4","7.01","22-07-2024 00:22:48",".mp4"
"C:\All phones data\mom phone storage\Camera\VID_20221025_114613.mp4","43.93","22-07-2024 00:22:49",".mp4"
"C:\All phones data\mom phone storage\Camera\VID_20221030_171148.mp4","31.52","22-07-2024 00:22:53",".mp4"
"C:\All phones data\mom phone storage\Camera\VID_20221031_065552.mp4","16.77","22-07-2024 00:22:56",".mp4"
"C:\All phones data\mom phone storage\Camera\VID_20221127_135701.mp4","17.99","22-07-2024 00:22:57",".mp4"
"C:\All phones data\mom phone storage\Camera\VID_20221127_145353.mp4","13.55","22-07-2024 00:22:59",".mp4"
"C:\All phones data\mom phone storage\Camera\VID_20221201_174522.mp4","1.26","22-07-2024 00:23:00",".mp4"
"C:\All phones data\mom phone storage\Camera\VID_20221220_101551.mp4","2.76","22-07-2024 00:23:00",".mp4"
"C:\All phones data\mom phone storage\Camera\VID_20221225_185341.mp4","27.45","22-07-2024 00:23:00",".mp4"
"C:\All phones data\mom phone storage\Camera\VID_20230101_123544.mp4","5.05","22-07-2024 00:23:03",".mp4"
"C:\All phones data\mom phone storage\Camera\VID_20230101_183821.mp4","25.99","22-07-2024 00:23:04",".mp4"
"C:\All phones data\mom phone storage\Camera\VID_20230122_221513.mp4","28.91","22-07-2024 00:23:06",".mp4"
"C:\All phones data\mom phone storage\Camera\VID_20230406_191252.mp4","1.68","22-07-2024 00:23:09",".mp4"
"C:\All phones data\mom phone storage\Camera\VID_20230418_112455.mp4","83.14","22-07-2024 00:23:10",".mp4"
"C:\All phones data\mom phone storage\Camera\VID_20230418_114611.mp4","17.42","22-07-2024 00:23:14",".mp4"
"C:\All phones data\mom phone storage\Camera\VID_20230429_121726.mp4","7.74","22-07-2024 00:23:16",".mp4"
"C:\All phones data\mom phone storage\Camera\VID_20230429_121753.mp4","5.63","22-07-2024 00:23:16",".mp4"
"C:\All phones data\mom phone storage\Camera\VID_20230429_125808.mp4","5.55","22-07-2024 00:23:17",".mp4"
"C:\All phones data\mom phone storage\Camera\VID_20230429_134312.mp4","21.62","22-07-2024 00:23:17",".mp4"
"C:\All phones data\mom phone storage\Camera\VID_20230503_181206.mp4","15.78","22-07-2024 00:23:19",".mp4"
"C:\All phones data\mom phone storage\Camera\VID_20230504_113236.mp4","9.72","22-07-2024 00:23:21",".mp4"
"C:\All phones data\mom phone storage\Camera\VID_20230504_155344.mp4","27.01","22-07-2024 00:23:21",".mp4"
"C:\All phones data\mom phone storage\Camera\VID_20230514_185508.mp4","6.59","22-07-2024 00:23:23",".mp4"
"C:\All phones data\mom phone storage\Camera\VID_20230525_193134.mp4","30.56","22-07-2024 00:23:24",".mp4"
"C:\All phones data\mom phone storage\Camera\VID_20230528_190903.mp4","1.87","22-07-2024 00:23:28",".mp4"
"C:\All phones data\mom phone storage\Camera\VID_20230528_211352.mp4","18.14","22-07-2024 00:23:29",".mp4"
"C:\All phones data\mom phone storage\Camera\VID_20230619_122901.mp4","17.21","22-07-2024 00:23:31",".mp4"
"C:\All phones data\mom phone storage\Camera\VID_20230619_123101.mp4","2.6","22-07-2024 00:23:35",".mp4"
"C:\All phones data\mom phone storage\Camera\VID_20230619_123356.mp4","20.36","22-07-2024 00:23:36",".mp4"
"C:\All phones data\mom phone storage\Camera\VID_20230619_123446.mp4","23.09","22-07-2024 00:23:40",".mp4"
"C:\All phones data\mom phone storage\Camera\VID_20230619_124450.mp4","6.88","22-07-2024 00:23:43",".mp4"
"C:\All phones data\mom phone storage\Camera\VID_20230619_125049.mp4","12.25","22-07-2024 00:23:44",".mp4"
"C:\All phones data\mom phone storage\Camera\VID_20230619_143825.mp4","25.6","22-07-2024 00:23:47",".mp4"
"C:\All phones data\mom phone storage\Camera\VID_20230619_154308.mp4","5.48","22-07-2024 00:23:51",".mp4"
"C:\All phones data\mom phone storage\Camera\VID_20230619_154341.mp4","11.12","22-07-2024 00:23:51",".mp4"
"C:\All phones data\mom phone storage\Camera\VID_20230619_154602.mp4","15.32","22-07-2024 00:23:54",".mp4"
"C:\All phones data\mom phone storage\Camera\VID_20230619_154743.mp4","21.04","22-07-2024 00:23:57",".mp4"
"C:\All phones data\mom phone storage\Camera\VID_20230619_155008.mp4","31.62","22-07-2024 00:24:02",".mp4"
"C:\All phones data\mom phone storage\Camera\VID_20230619_164901.mp4","25.64","22-07-2024 00:24:06",".mp4"
"C:\All phones data\mom phone storage\Camera\VID_20230620_130838.mp4","0.87","22-07-2024 00:24:10",".mp4"
"C:\All phones data\mom phone storage\Camera\VID_20230620_151622.mp4","30.88","22-07-2024 00:24:10",".mp4"
"C:\All phones data\mom phone storage\Camera\VID_20230620_151829.mp4","6.37","22-07-2024 00:24:14",".mp4"
"C:\All phones data\mom phone storage\Camera\VID_20230620_165200.mp4","30.68","22-07-2024 00:24:15",".mp4"
"C:\All phones data\mom phone storage\Camera\VID_20230620_170550.mp4","18.75","22-07-2024 00:24:18",".mp4"
"C:\All phones data\mom phone storage\Camera\VID_20230709_181243.mp4","36.95","22-07-2024 00:24:21",".mp4"
"C:\All phones data\mom phone storage\Camera\VID_20230824_184819.mp4","1.22","22-07-2024 00:24:23",".mp4"
"C:\All phones data\mom phone storage\Camera\VID_20230824_184827.mp4","22.73","22-07-2024 00:24:23",".mp4"
"C:\All phones data\mom phone storage\Camera\VID_20230827_153846.mp4","4.34","22-07-2024 00:24:25",".mp4"
"C:\All phones data\mom phone storage\Camera\VID_20230828_103708.mp4","20.18","22-07-2024 00:24:25",".mp4"
"C:\All phones data\mom phone storage\Camera\VID_20230829_071503.mp4","41.37","22-07-2024 00:24:26",".mp4"
"C:\All phones data\mom phone storage\Camera\VID_20230829_103822.mp4","11.27","22-07-2024 00:24:28",".mp4"
"C:\All phones data\mom phone storage\Camera\VID_20230831_170904.mp4","7.54","22-07-2024 00:24:29",".mp4"
"C:\All phones data\mom phone storage\Camera\VID_20230901_071149.mp4","26.81","22-07-2024 00:24:30",".mp4"
"C:\All phones data\mom phone storage\Camera\VID_20230904_172345.mp4","8.11","22-07-2024 00:24:32",".mp4"
"C:\All phones data\mom phone storage\Camera\VID_20230904_172436.mp4","13.95","22-07-2024 00:24:32",".mp4"
"C:\All phones data\mom phone storage\Camera\VID_20230904_172458.mp4","8.83","22-07-2024 00:24:33",".mp4"
"C:\All phones data\mom phone storage\Camera\VID_20230905_164803.mp4","15.21","22-07-2024 00:24:34",".mp4"
"C:\All phones data\mom phone storage\Camera\VID_20230906_193215.mp4","7.21","22-07-2024 00:24:35",".mp4"
"C:\All phones data\mom phone storage\Camera\VID_20230910_113021.mp4","52.35","22-07-2024 00:24:36",".mp4"
"C:\All phones data\mom phone storage\Camera\VID_20230910_130409.mp4","29.55","22-07-2024 00:24:39",".mp4"
"C:\All phones data\mom phone storage\Camera\VID_20230910_132225.mp4","3.3","22-07-2024 00:24:41",".mp4"
"C:\All phones data\mom phone storage\Camera\VID_20230910_133230.mp4","7.09","22-07-2024 00:24:41",".mp4"
"C:\All phones data\mom phone storage\Camera\VID_20230910_135744.mp4","43.11","22-07-2024 00:24:42",".mp4"
"C:\All phones data\mom phone storage\Camera\VID_20230916_163518.mp4","28.84","22-07-2024 00:24:44",".mp4"
"C:\All phones data\mom phone storage\Camera\VID_20230916_180725.mp4","13.1","22-07-2024 00:24:45",".mp4"
"C:\All phones data\mom phone storage\Camera\VID_20231009_131837.mp4","9.88","22-07-2024 00:24:46",".mp4"
"C:\All phones data\mom phone storage\Camera\VID_20231009_152222.mp4","11.58","22-07-2024 00:24:47",".mp4"
"C:\All phones data\mom phone storage\Camera\VID_20231009_152253.mp4","13.96","22-07-2024 00:24:47",".mp4"
"C:\All phones data\mom phone storage\Camera\VID_20231009_154625.mp4","4.64","22-07-2024 00:24:48",".mp4"
"C:\All phones data\mom phone storage\Camera\VID_20231009_154648.mp4","11.52","22-07-2024 00:24:49",".mp4"
"C:\All phones data\mom phone storage\Camera\VID_20231010_152749.mp4","13.21","22-07-2024 00:24:50",".mp4"
"C:\All phones data\mom phone storage\Camera\VID_20231012_182332.mp4","5.77","22-07-2024 00:24:51",".mp4"
"C:\All phones data\mom phone storage\Camera\VID_20231012_182822.mp4","17.34","22-07-2024 00:24:51",".mp4"
"C:\All phones data\mom phone storage\Camera\VID_20231016_105755.mp4","5.05","22-07-2024 00:24:52",".mp4"
"C:\All phones data\mom phone storage\Camera\VID_20231016_115141.mp4","5.41","22-07-2024 00:24:52",".mp4"
"C:\All phones data\mom phone storage\Camera\VID_20231023_073719.mp4","2.81","22-07-2024 00:24:53",".mp4"
"C:\All phones data\mom phone storage\Camera\VID_20231023_073839.mp4","14.4","22-07-2024 00:24:53",".mp4"
"C:\All phones data\mom phone storage\Camera\VID_20231023_073902.mp4","3.15","22-07-2024 00:24:54",".mp4"
"C:\All phones data\mom phone storage\Camera\VID_20231023_080252.mp4","2.26","22-07-2024 00:24:54",".mp4"
"C:\All phones data\mom phone storage\Camera\VID_20231023_085139.mp4","28.4","22-07-2024 00:24:54",".mp4"
"C:\All phones data\mom phone storage\Camera\VID_20231023_094108.mp4","5.59","22-07-2024 00:24:56",".mp4"
"C:\All phones data\mom phone storage\Camera\VID_20231023_094219.mp4","12.25","22-07-2024 00:24:57",".mp4"
"C:\All phones data\mom phone storage\Camera\VID_20231023_094316.mp4","14.59","22-07-2024 00:24:58",".mp4"
"C:\All phones data\mom phone storage\Camera\VID_20231023_094347.mp4","5.24","22-07-2024 00:24:59",".mp4"
"C:\All phones data\mom phone storage\Camera\VID_20231023_094612.mp4","4.04","22-07-2024 00:24:59",".mp4"
"C:\All phones data\mom phone storage\Camera\VID_20231023_095231.mp4","1.7","22-07-2024 00:24:59",".mp4"
"C:\All phones data\mom phone storage\Camera\VID_20231023_102544.mp4","5.3","22-07-2024 00:25:00",".mp4"
"C:\All phones data\mom phone storage\Camera\VID_20231023_104211.mp4","10.42","22-07-2024 00:25:01",".mp4"
"C:\All phones data\mom phone storage\Camera\VID_20231023_112031.mp4","11.03","22-07-2024 00:25:02",".mp4"
"C:\All phones data\mom phone storage\Camera\VID_20231023_121850.mp4","37.63","22-07-2024 00:25:03",".mp4"
"C:\All phones data\mom phone storage\Camera\VID_20231101_212223.mp4","6.88","22-07-2024 00:25:06",".mp4"
"C:\All phones data\mom phone storage\Camera\VID_20231109_122441.mp4","4.45","22-07-2024 00:25:07",".mp4"
"C:\All phones data\mom phone storage\Camera\VID_20231109_122936.mp4","11.74","22-07-2024 00:25:08",".mp4"
"C:\All phones data\mom phone storage\Camera\VID_20231112_222408.mp4","10.16","22-07-2024 00:25:10",".mp4"
"C:\All phones data\mom phone storage\Camera\VID_20231113_154235.mp4","4.29","22-07-2024 00:25:11",".mp4"
"C:\All phones data\mom phone storage\Camera\VID_20231113_172009.mp4","5.44","22-07-2024 00:25:12",".mp4"
"C:\All phones data\mom phone storage\Camera\VID_20231114_191256.mp4","18.96","22-07-2024 00:25:12",".mp4"
"C:\All phones data\mom phone storage\Camera\VID_20231118_161033.mp4","11.3","22-07-2024 00:25:15",".mp4"
"C:\All phones data\mom phone storage\Camera\VID_20231118_164422.mp4","7.36","22-07-2024 00:25:16",".mp4"
"C:\All phones data\mom phone storage\Camera\VID_20231118_165356.mp4","3.83","22-07-2024 00:25:17",".mp4"
"C:\All phones data\mom phone storage\Camera\VID_20231118_165410.mp4","4.23","22-07-2024 00:25:18",".mp4"
"C:\All phones data\mom phone storage\Camera\VID_20231119_170847.mp4","9.58","22-07-2024 00:25:19",".mp4"
"C:\All phones data\mom phone storage\Camera\VID_20231119_171112.mp4","22.38","22-07-2024 00:25:19",".mp4"
"C:\All phones data\mom phone storage\Camera\VID_20231119_171634.mp4","8.27","22-07-2024 00:25:20",".mp4"
"C:\All phones data\mom phone storage\Camera\VID_20231119_171937.mp4","7.79","22-07-2024 00:25:21",".mp4"
"C:\All phones data\mom phone storage\Camera\VID_20231119_172220.mp4","16.65","22-07-2024 00:25:22",".mp4"
"C:\All phones data\mom phone storage\Camera\VID_20231119_172330.mp4","10.65","22-07-2024 00:25:23",".mp4"
"C:\All phones data\mom phone storage\Camera\VID_20231119_172458.mp4","19.11","22-07-2024 00:25:24",".mp4"
"C:\All phones data\mom phone storage\Camera\VID_20231119_174114.mp4","9.43","22-07-2024 00:25:25",".mp4"
"C:\All phones data\mom phone storage\Camera\VID_20231119_174251.mp4","54.96","22-07-2024 00:25:26",".mp4"
"C:\All phones data\mom phone storage\Camera\VID_20231119_175138.mp4","4.3","22-07-2024 00:25:30",".mp4"
"C:\All phones data\mom phone storage\Camera\VID_20231120_051826.mp4","3.04","22-07-2024 00:25:31",".mp4"
"C:\All phones data\mom phone storage\Camera\VID_20231120_053045.mp4","5.4","22-07-2024 00:25:32",".mp4"
"C:\All phones data\mom phone storage\Camera\VID_20231120_055821.mp4","14.78","22-07-2024 00:25:33",".mp4"
"C:\All phones data\mom phone storage\Camera\VID_20231120_060522.mp4","11.93","22-07-2024 00:25:35",".mp4"
"C:\All phones data\mom phone storage\Camera\VID_20231120_060834.mp4","3.8","22-07-2024 00:25:36",".mp4"
"C:\All phones data\mom phone storage\Camera\VID_20231120_061517.mp4","8.65","22-07-2024 00:25:37",".mp4"
"C:\All phones data\mom phone storage\Camera\VID_20231120_062919.mp4","6.77","22-07-2024 00:25:37",".mp4"
"C:\All phones data\mom phone storage\Camera\VID_20231120_062956.mp4","11.13","22-07-2024 00:25:38",".mp4"
"C:\All phones data\mom phone storage\Camera\VID_20231120_063046.mp4","10.89","22-07-2024 00:25:40",".mp4"
"C:\All phones data\mom phone storage\Camera\VID_20231120_063542.mp4","9.18","22-07-2024 00:25:42",".mp4"
"C:\All phones data\mom phone storage\Camera\VID_20231120_063617.mp4","3.84","22-07-2024 00:25:43",".mp4"
"C:\All phones data\mom phone storage\Camera\VID_20231120_063636.mp4","5.94","22-07-2024 00:25:44",".mp4"
"C:\All phones data\mom phone storage\Camera\VID_20231120_063750.mp4","14.83","22-07-2024 00:25:45",".mp4"
"C:\All phones data\mom phone storage\Camera\VID_20231120_064156.mp4","9.11","22-07-2024 00:25:46",".mp4"
"C:\All phones data\mom phone storage\Camera\VID_20231120_064307.mp4","10.34","22-07-2024 00:25:47",".mp4"
"C:\All phones data\mom phone storage\Camera\VID_20231120_070939.mp4","48.72","22-07-2024 00:25:49",".mp4"
"C:\All phones data\mom phone storage\Camera\VID_20231125_162750.mp4","5.5","22-07-2024 00:25:54",".mp4"
"C:\All phones data\mom phone storage\Camera\VID_20231125_163011.mp4","4.85","22-07-2024 00:25:54",".mp4"
"C:\All phones data\mom phone storage\Camera\VID_20231126_151526.mp4","7.74","22-07-2024 00:25:55",".mp4"
"C:\All phones data\mom phone storage\Camera\VID_20231201_142907.mp4","31.47","22-07-2024 00:25:55",".mp4"
"C:\All phones data\mom phone storage\Camera\VID_20231201_143240.mp4","23.7","22-07-2024 00:25:58",".mp4"
"C:\All phones data\mom phone storage\Camera\VID_20231203_214504.mp4","4.59","22-07-2024 00:25:59",".mp4"
"C:\All phones data\mom phone storage\Camera\VID_20231225_145111.mp4","2.78","22-07-2024 00:25:59",".mp4"
"C:\All phones data\mom phone storage\Camera\VID_20231225_145513.mp4","1.99","22-07-2024 00:26:00",".mp4"
"C:\All phones data\mom phone storage\Camera\VID_20231230_140842.mp4","3.71","22-07-2024 00:26:00",".mp4"
"C:\All phones data\mom phone storage\Camera\VID_20240220_143823.mp4","18.59","22-07-2024 00:26:01",".mp4"
"C:\All phones data\mom phone storage\Camera\VID_20240308_082551.mp4","22.58","22-07-2024 00:26:02",".mp4"
"C:\All phones data\mom phone storage\Camera\VID_20240314_164431.mp4","14.4","22-07-2024 00:26:03",".mp4"
"C:\All phones data\mom phone storage\Camera\VID_20240315_185403.mp4","9","22-07-2024 00:26:04",".mp4"
"C:\All phones data\mom phone storage\Camera\VID_20240320_133454.mp4","27.05","22-07-2024 00:26:04",".mp4"
"C:\All phones data\mom phone storage\Camera\VID_20240324_170344.mp4","21.07","22-07-2024 00:26:06",".mp4"
"C:\All phones data\mom phone storage\Camera\VID_20240324_170446.mp4","15.13","22-07-2024 00:26:08",".mp4"
"C:\All phones data\mom phone storage\Camera\VID_20240408_182733.mp4","21.94","22-07-2024 00:26:10",".mp4"
"C:\All phones data\mom phone storage\Camera\VID_20240409_150200.mp4","25.83","22-07-2024 00:26:11",".mp4"
"C:\All phones data\mom phone storage\Camera\VID_20240418_180043.mp4","18.95","22-07-2024 00:26:12",".mp4"
"C:\All phones data\mom phone storage\Camera\VID_20240418_191910.mp4","17.71","22-07-2024 00:26:13",".mp4"
"C:\All phones data\mom phone storage\Camera\VID_20240419_143838.mp4","19.52","22-07-2024 00:26:14",".mp4"
"C:\All phones data\mom phone storage\Camera\VID_20240424_113809.mp4","61.45","22-07-2024 00:26:15",".mp4"
"C:\All phones data\mom phone storage\Camera\VID_20240424_114004.mp4","11.72","22-07-2024 00:26:19",".mp4"
"C:\All phones data\mom phone storage\Camera\VID_20240424_114044.mp4","17.12","22-07-2024 00:26:21",".mp4"
"C:\All phones data\mom phone storage\Camera\VID_20240424_115756.mp4","3.61","22-07-2024 00:26:22",".mp4"
"C:\All phones data\mom phone storage\Camera\VID_20240424_115808.mp4","2.18","22-07-2024 00:26:22",".mp4"
"C:\All phones data\mom phone storage\Camera\VID_20240424_115813.mp4","20.25","22-07-2024 00:26:22",".mp4"
"C:\All phones data\mom phone storage\Camera\VID_20240424_120034.mp4","15.53","22-07-2024 00:26:25",".mp4"
"C:\All phones data\mom phone storage\Camera\VID_20240424_120126.mp4","8.76","22-07-2024 00:26:27",".mp4"
"C:\All phones data\mom phone storage\Camera\VID_20240424_120230.mp4","10.19","22-07-2024 00:26:28",".mp4"
"C:\All phones data\mom phone storage\Camera\VID_20240504_120451.mp4","69.55","22-07-2024 00:26:29",".mp4"
"C:\All phones data\mom phone storage\Camera\VID_20240515_165849.mp4","13.6","22-07-2024 00:26:33",".mp4"
"C:\All phones data\mom phone storage\Camera\VID_20240515_165925.mp4","21.87","22-07-2024 00:26:34",".mp4"
"C:\All phones data\mom phone storage\Camera\VID_20240525_154604.mp4","1.74","22-07-2024 00:26:35",".mp4"
"C:\All phones data\mom phone storage\Camera\VID_20240528_133722.mp4","38.59","22-07-2024 00:26:35",".mp4"
"C:\All phones data\mom phone storage\Camera\VID_20240529_214657.mp4","13.24","22-07-2024 00:26:39",".mp4"
"C:\All phones data\mom phone storage\Camera\VID_20240530_213010.mp4","7.07","22-07-2024 00:26:40",".mp4"
"C:\All phones data\mom phone storage\Camera\VID_20240530_213040.mp4","8.93","22-07-2024 00:26:41",".mp4"
"C:\All phones data\mom phone storage\Camera\VID_20240601_082338.mp4","9.05","22-07-2024 00:26:42",".mp4"
"C:\All phones data\mom phone storage\Camera\VID_20240601_082615.mp4","8.05","22-07-2024 00:26:43",".mp4"
"C:\All phones data\mom phone storage\Camera\VID_20240601_083026.mp4","6.08","22-07-2024 00:26:44",".mp4"
"C:\All phones data\mom phone storage\Camera\VID_20240707_092103.mp4","3.85","22-07-2024 00:26:45",".mp4"
"C:\All phones data\mom phone storage\Camera\VID_20240707_153014.mp4","72.8","22-07-2024 00:26:45",".mp4"
"C:\All phones data\mom phone storage\Camera\VID_20240708_085803.mp4","5.35","22-07-2024 00:26:50",".mp4"
"C:\All phones data\mom phone storage\for laptop\Record_2024-11-30-06-01-35.mp4","8.96","01-03-2025 21:45:27",".mp4"
"C:\All phones data\mom phone storage\for laptop\VID-20250227-WA0325.mp4","28.26","01-03-2025 21:47:11",".mp4"
"C:\All phones data\mom phone storage\for laptop\VID_20220202_104644.mp4","46.01","01-03-2025 21:45:31",".mp4"
"C:\All phones data\mom phone storage\for laptop\VID_20220529_204921.mp4","57.35","01-03-2025 21:45:36",".mp4"
"C:\All phones data\mom phone storage\for laptop\VID_20220529_214045.mp4","31.77","01-03-2025 21:45:41",".mp4"
"C:\All phones data\mom phone storage\for laptop\VID_20220604_220235.mp4","48.85","01-03-2025 21:45:44",".mp4"
"C:\All phones data\mom phone storage\for laptop\VID_20220915_134318.mp4","34.32","01-03-2025 21:45:48",".mp4"
"C:\All phones data\mom phone storage\for laptop\VID_20230418_112455.mp4","83.14","01-03-2025 21:45:54",".mp4"
"C:\All phones data\mom phone storage\for laptop\VID_20230619_122901.mp4","17.21","01-03-2025 21:45:58",".mp4"
"C:\All phones data\mom phone storage\for laptop\VID_20230619_123356.mp4","20.36","01-03-2025 21:46:03",".mp4"
"C:\All phones data\mom phone storage\for laptop\VID_20230619_123446.mp4","23.09","01-03-2025 21:46:07",".mp4"
"C:\All phones data\mom phone storage\for laptop\VID_20230619_143825.mp4","25.6","01-03-2025 21:46:11",".mp4"
"C:\All phones data\mom phone storage\for laptop\VID_20230619_154602.mp4","15.32","01-03-2025 21:46:14",".mp4"
"C:\All phones data\mom phone storage\for laptop\VID_20230619_154743.mp4","21.04","01-03-2025 21:46:17",".mp4"
"C:\All phones data\mom phone storage\for laptop\VID_20230619_155008.mp4","31.62","01-03-2025 21:46:21",".mp4"
"C:\All phones data\mom phone storage\for laptop\VID_20230619_164901.mp4","25.64","01-03-2025 21:46:26",".mp4"
"C:\All phones data\mom phone storage\for laptop\VID_20230620_151622.mp4","30.88","01-03-2025 21:46:30",".mp4"
"C:\All phones data\mom phone storage\for laptop\VID_20230620_170550.mp4","18.75","01-03-2025 21:46:34",".mp4"
"C:\All phones data\mom phone storage\for laptop\VID_20231120_070939.mp4","48.72","01-03-2025 21:46:37",".mp4"
"C:\All phones data\mom phone storage\for laptop\VID_20240424_113809.mp4","61.45","01-03-2025 21:46:42",".mp4"
"C:\All phones data\mom phone storage\for laptop\VID_20240504_120451.mp4","69.55","01-03-2025 21:46:47",".mp4"
"C:\All phones data\mom phone storage\for laptop\VID_20240918_165035.mp4","52.82","01-03-2025 21:46:51",".mp4"
"C:\All phones data\mom phone storage\for laptop\VID_20241220_184106.mp4","7.12","01-03-2025 21:46:55",".mp4"
"C:\All phones data\mom phone storage\for laptop\VID_20250112_085425.mp4","41.61","01-03-2025 21:46:58",".mp4"
"C:\All phones data\mom phone storage\for laptop\VID_20250209_094418.mp4","49.54","01-03-2025 21:47:02",".mp4"
"C:\All phones data\mom phone storage\for laptop\VN20231110_232643.mp4","24.28","01-03-2025 21:47:14",".mp4"
"C:\All phones data\mom phone storage\for laptop\VN20231115_212008.mp4","11.82","01-03-2025 21:47:19",".mp4"
"C:\All phones data\PP phones top all videos to give in Google Drive_Compressed\1 In Education with Toddlers\lv_0_20241001104710.mp4","3.07","14-08-2026 13:42:13",".mp4"
"C:\All phones data\PP phones top all videos to give in Google Drive_Compressed\1 In Education with Toddlers\lv_0_20250416014452.mp4","2.54","14-08-2026 13:42:13",".mp4"
"C:\All phones data\PP phones top all videos to give in Google Drive_Compressed\1 In Education with Toddlers\lv_0_20250421084130.mp4","3.34","14-08-2026 13:42:13",".mp4"
"C:\All phones data\PP phones top all videos to give in Google Drive_Compressed\1 In Education with Toddlers\lv_0_20250423014947.mp4","3.12","14-08-2026 13:42:13",".mp4"
"C:\All phones data\PP phones top all videos to give in Google Drive_Compressed\1 In Education with Toddlers\lv_0_20250424113307.mp4","2.91","14-08-2026 13:42:13",".mp4"
